booking_date,country_code,network,funding_source,card_type,transaction_regionality,total_value_eur,total_fee_eur,adyen_interchange_eur,previous_issuer_eur
2020-04-22,NL,visa,CREDIT,other,INTRA_REGIONAL,15.36,0.2077,0.3505,0.1724
2020-04-23,DE,visa,CREDIT,Commercial,INTRA_REGIONAL,24.87,0.168,0.2852,0.1506
2020-04-01,NL,visa,CREDIT,Premium,INTER_REGIONAL,29.46,0.2811,0.5141,0.1729
2020-04-26,DE,visa,DEBIT,other,INTRA_REGIONAL,481.42,6.938,9.2804,6.091
2020-04-09,NL,visa,DEBIT,other,INTRA_REGIONAL,62.4,0.7787,1.2922,0.6085
2020-04-17,NL,MasterCard,CREDIT,Purchasing,INTRA_REGIONAL,92.15,1.0002,1.9158,0.7716
2020-04-30,NL,MasterCard,CREDIT,Super Premium,INTER_REGIONAL,88.73,0.5292,0.8512,0.4458
2020-04-30,DE,visa,CREDIT,Premium,DOMESTIC,3.64,0.0539,0.1127,0.0417
2020-04-17,NL,MasterCard,DEBIT,Corporate,INTER_REGIONAL,32.98,0.2701,0.3617,0.1699
2020-04-13,GB,MasterCard,DEBIT,Super Premium,INTRA_REGIONAL,4.38,0.0321,0.0442,0.0269
2020-04-19,NL,visa,DEBIT,Premium,INTER_REGIONAL,7.91,0.0483,0.0701,0.0334
2020-04-22,NL,visa,DEBIT,Super Premium,DOMESTIC,13.59,0.1559,0.2234,0.1378
2020-04-08,US,visa,CREDIT,Fleet,INTRA_REGIONAL,69.7,0.9053,1.1857,0.5583
2020-04-06,NL,visa,CREDIT,Premium,INTER_REGIONAL,11.68,0.1246,0.2417,0.112
2020-04-02,NL,visa,CREDIT,Standard,INTER_REGIONAL,10.62,0.1023,0.1662,0.0886
2020-04-23,GB,MasterCard,DEBIT,Premium,INTER_REGIONAL,21.2,0.1798,0.2728,0.1385
2020-04-11,US,MasterCard,DEBIT,Standard,INTRA_REGIONAL,44.22,0.4929,0.8449,0.3492
2020-04-25,NL,visa,CREDIT,Premium,INTER_REGIONAL,5.21,0.0767,0.1286,0.0593
2020-04-12,US,visa,DEBIT,Standard,DOMESTIC,82.34,1.0772,1.4679,0.8403
2020-04-25,GB,MasterCard,CREDIT,Corporate,INTRA_REGIONAL,152.27,1.6796,3.2355,1.1802
2020-04-08,NL,MasterCard,DEBIT,Commercial,INTER_REGIONAL,17.01,0.0999,0.2066,0.0646
2020-04-09,NL,MasterCard,DEBIT,Super Premium,INTRA_REGIONAL,30.83,0.2665,0.4647,0.2319
2020-04-01,GB,MasterCard,CREDIT,Premium,INTRA_REGIONAL,44.37,0.3954,0.7384,0.3542
2020-04-12,NL,MasterCard,CREDIT,Standard,INTRA_REGIONAL,162.42,1.3608,2.1012,1.0982
2020-04-26,NL,visa,CREDIT,Standard,INTRA_REGIONAL,30.75,0.3969,0.5828,0.2568
2020-04-01,US,MasterCard,CREDIT,Premium,INTER_REGIONAL,107.78,1.5706,2.3471,1.2198
2020-04-22,DE,visa,DEBIT,Standard,INTRA_REGIONAL,18.41,0.2032,0.297,0.1345
2020-04-17,NL,MasterCard,CREDIT,Standard,INTER_REGIONAL,138.28,1.9588,2.7536,1.4503
2020-04-27,US,MasterCard,DEBIT,Standard,INTRA_REGIONAL,11.94,0.1035,0.1652,0.0818
2020-04-20,NL,MasterCard,DEBIT,Premium,INTRA_REGIONAL,8.75,0.0965,0.1268,0.0595
2020-04-25,DE,visa,DEBIT,Standard,INTER_REGIONAL,35.78,0.2729,0.3846,0.234
2020-04-05,GB,MasterCard,DEBIT,Super Premium,INTRA_REGIONAL,5.28,0.0618,0.0813,0.048
2020-04-16,NL,MasterCard,DEBIT,Standard,INTRA_REGIONAL,50.55,0.7566,1.2466,0.4594
2020-04-07,NL,MasterCard,DEBIT,Standard,INTRA_REGIONAL,12.89,0.1309,0.2626,0.0854
2020-04-19,GB,visa,DEBIT,Standard,INTRA_REGIONAL,19.06,0.1753,0.2665,0.1373
2020-04-14,NL,MasterCard,DEBIT,Purchasing,INTER_REGIONAL,32.52,0.3392,0.6356,0.298
2020-04-24,DE,visa,DEBIT,Standard,INTER_REGIONAL,63.33,0.5755,0.8702,0.4927
2020-04-03,NL,MasterCard,DEBIT,Commercial,DOMESTIC,4.06,0.041,0.0756,0.0294
2020-04-29,GB,visa,CREDIT,Commercial,INTRA_REGIONAL,66.87,0.5848,0.9459,0.3517
2020-04-11,NL,visa,DEBIT,Standard,INTRA_REGIONAL,233.26,1.7156,3.2081,1.0336
2020-04-20,US,MasterCard,CREDIT,Standard,INTRA_REGIONAL,56.44,0.7667,1.1308,0.5127
2020-04-28,US,MasterCard,DEBIT,Standard,INTER_REGIONAL,10.83,0.0686,0.099,0.0463
2020-04-15,NL,MasterCard,DEBIT,Premium,DOMESTIC,12.15,0.0762,0.1387,0.0457
2020-04-14,US,visa,DEBIT,Commercial,INTRA_REGIONAL,12.29,0.1829,0.2739,0.1104
2020-04-09,NL,MasterCard,CREDIT,Standard,INTRA_REGIONAL,9.5,0.1051,0.2113,0.0861
2020-04-25,NL,MasterCard,DEBIT,Standard,INTRA_REGIONAL,27.44,0.1728,0.2594,0.1222
2020-04-01,NL,visa,DEBIT,Premium,INTRA_REGIONAL,128.07,1.2562,2.2662,0.8079
2020-04-11,NL,MasterCard,CREDIT,Standard,INTRA_REGIONAL,12.04,0.1067,0.2039,0.0905
2020-04-07,GB,MasterCard,DEBIT,other,INTER_REGIONAL,16.45,0.0839,0.1148,0.0729
2020-04-22,NL,MasterCard,DEBIT,Standard,INTER_REGIONAL,666.99,7.6173,11.6263,5.4012
2020-04-21,US,visa,DEBIT,Standard,INTRA_REGIONAL,93.28,0.8298,1.1574,0.7288
2020-04-24,NL,visa,CREDIT,Standard,INTER_REGIONAL,26.38,0.2057,0.3044,0.1456
2020-04-11,NL,visa,DEBIT,Standard,INTRA_REGIONAL,21.03,0.2315,0.3723,0.1463
2020-04-14,NL,visa,CREDIT,Corporate,INTER_REGIONAL,46.29,0.571,1.0753,0.3939
2020-04-15,DE,visa,DEBIT,Super Premium,INTRA_REGIONAL,15.69,0.1877,0.2927,0.1531
2020-04-02,NL,visa,CREDIT,Standard,DOMESTIC,104.29,0.6566,1.1862,0.5883
2020-04-24,NL,visa,CREDIT,Super Premium,DOMESTIC,3.34,0.0248,0.0356,0.0181
2020-04-16,US,visa,CREDIT,Super Premium,INTRA_REGIONAL,50.3,0.3363,0.6139,0.2586
2020-04-17,GB,visa,DEBIT,Premium,INTER_REGIONAL,16.02,0.0892,0.1543,0.0768
2020-04-20,US,visa,CREDIT,Standard,INTRA_REGIONAL,282.25,2.1198,3.3901,1.8876
2020-04-29,GB,MasterCard,DEBIT,other,INTER_REGIONAL,85.1,0.8074,1.188,0.5932
2020-04-15,NL,visa,DEBIT,Corporate,INTER_REGIONAL,56.47,0.6833,1.0985,0.5179
2020-04-16,NL,visa,DEBIT,Super Premium,INTRA_REGIONAL,38.9,0.2495,0.4663,0.1886
2020-04-23,NL,MasterCard,DEBIT,Fleet,INTER_REGIONAL,16.38,0.2363,0.3635,0.158
2020-04-11,NL,MasterCard,DEBIT,Standard,DOMESTIC,330.04,3.6211,6.6285,3.2371
2020-04-12,NL,MasterCard,DEBIT,Commercial,INTER_REGIONAL,1.96,0.0122,0.0174,0.0095
2020-04-09,DE,MasterCard,DEBIT,Standard,INTRA_REGIONAL,15.69,0.1898,0.3517,0.1209
2020-04-06,NL,visa,DEBIT,Standard,INTER_REGIONAL,15.03,0.2074,0.2823,0.141
2020-04-14,NL,visa,DEBIT,other,INTRA_REGIONAL,35.0,0.3548,0.6736,0.2159
2020-04-28,GB,MasterCard,CREDIT,Premium,INTER_REGIONAL,137.39,1.8988,3.9483,1.542
2020-04-03,US,visa,DEBIT,Standard,INTER_REGIONAL,38.91,0.2503,0.4233,0.1572
2020-04-19,US,visa,DEBIT,other,INTRA_REGIONAL,22.57,0.2021,0.3595,0.1701
2020-04-23,GB,MasterCard,CREDIT,Commercial,INTER_REGIONAL,21.34,0.2468,0.4037,0.2131
2020-04-28,DE,visa,DEBIT,Standard,INTER_REGIONAL,28.29,0.2437,0.3392,0.1588
2020-04-01,GB,MasterCard,CREDIT,Standard,INTRA_REGIONAL,120.47,1.4718,2.8438,1.0069
2020-04-08,DE,MasterCard,DEBIT,Corporate,INTER_REGIONAL,12.09,0.1114,0.2212,0.0927
2020-04-27,NL,MasterCard,DEBIT,Standard,INTRA_REGIONAL,35.36,0.231,0.3908,0.1788
2020-04-26,NL,MasterCard,CREDIT,Fleet,INTRA_REGIONAL,31.76,0.3691,0.6819,0.2565
2020-04-17,NL,MasterCard,DEBIT,Super Premium,INTRA_REGIONAL,13.56,0.0941,0.1923,0.0789
2020-04-09,GB,MasterCard,CREDIT,Premium,DOMESTIC,60.73,0.8639,1.3837,0.7682
2020-04-05,NL,MasterCard,CREDIT,Super Premium,INTER_REGIONAL,10.46,0.1158,0.182,0.0925
2020-04-28,NL,visa,CREDIT,Standard,DOMESTIC,140.12,2.0264,3.3732,1.2356
2020-04-06,DE,MasterCard,CREDIT,other,INTRA_REGIONAL,8.4,0.0545,0.0833,0.0418
2020-04-16,US,visa,CREDIT,Super Premium,INTER_REGIONAL,71.18,0.7215,1.3889,0.5549
2020-04-07,US,MasterCard,DEBIT,Premium,INTER_REGIONAL,3.1,0.0354,0.0545,0.0258
2020-04-28,NL,MasterCard,DEBIT,other,INTER_REGIONAL,147.83,1.0704,1.9416,0.7026
2020-04-13,NL,MasterCard,CREDIT,Commercial,INTRA_REGIONAL,67.79,0.5402,0.8931,0.4383
2020-04-24,GB,visa,CREDIT,Standard,INTER_REGIONAL,34.82,0.3554,0.5929,0.2806
2020-04-27,NL,visa,CREDIT,other,DOMESTIC,59.29,0.6919,1.389,0.4236
2020-04-05,NL,visa,DEBIT,Standard,INTER_REGIONAL,29.15,0.4249,0.7741,0.3753
2020-04-15,US,visa,DEBIT,Standard,INTER_REGIONAL,17.69,0.2281,0.3238,0.1986
2020-04-24,US,MasterCard,CREDIT,Standard,DOMESTIC,169.28,1.0858,1.6276,0.952
2020-04-07,US,visa,CREDIT,Super Premium,INTRA_REGIONAL,168.18,1.631,2.4195,1.3971
2020-04-06,GB,visa,CREDIT,other,DOMESTIC,2.32,0.0192,0.0361,0.0162
2020-04-02,NL,visa,CREDIT,Premium,INTRA_REGIONAL,61.86,0.532,0.947,0.3916
2020-04-23,GB,MasterCard,DEBIT,Fleet,INTER_REGIONAL,17.07,0.1991,0.3831,0.1653
2020-04-06,DE,MasterCard,DEBIT,Standard,DOMESTIC,66.46,0.6229,1.1641,0.3803
2020-04-06,DE,MasterCard,CREDIT,Commercial,INTRA_REGIONAL,13.32,0.1107,0.204,0.075
2020-04-21,NL,visa,CREDIT,Standard,INTRA_REGIONAL,10.55,0.0568,0.11,0.0359
2020-04-05,DE,MasterCard,CREDIT,Standard,INTER_REGIONAL,14.63,0.0743,0.1402,0.0665
2020-04-16,NL,MasterCard,CREDIT,Corporate,INTER_REGIONAL,114.75,1.5555,2.225,1.2289
2020-04-04,NL,MasterCard,DEBIT,Standard,INTRA_REGIONAL,21.12,0.2919,0.5898,0.206
2020-04-04,US,MasterCard,DEBIT,Super Premium,INTRA_REGIONAL,41.13,0.355,0.5269,0.2134
2020-04-25,NL,MasterCard,CREDIT,other,DOMESTIC,14.04,0.0958,0.1697,0.0671
2020-04-03,GB,MasterCard,DEBIT,Premium,INTER_REGIONAL,42.01,0.4895,0.8193,0.294
2020-04-27,GB,visa,DEBIT,Premium,INTRA_REGIONAL,92.1,1.1123,1.8018,0.9162
2020-04-15,US,visa,CREDIT,Standard,INTRA_REGIONAL,71.49,0.4683,0.8275,0.3526
2020-04-27,NL,MasterCard,DEBIT,Standard,INTER_REGIONAL,78.5,0.6175,1.13,0.4512
2020-04-12,GB,visa,DEBIT,Commercial,INTER_REGIONAL,18.58,0.204,0.3601,0.1353
2020-04-21,US,visa,DEBIT,other,INTRA_REGIONAL,2.93,0.0262,0.047,0.0187
2020-04-29,GB,MasterCard,CREDIT,Premium,DOMESTIC,6.2,0.0765,0.1201,0.057
2020-04-16,DE,MasterCard,CREDIT,Premium,INTRA_REGIONAL,23.01,0.3234,0.6087,0.231
2020-04-14,NL,visa,DEBIT,Standard,INTER_REGIONAL,77.89,0.4506,0.8598,0.3295
2020-04-20,NL,visa,CREDIT,Purchasing,INTER_REGIONAL,126.02,0.9725,2.028,0.7411
2020-04-04,DE,MasterCard,CREDIT,Standard,INTRA_REGIONAL,50.03,0.332,0.5108,0.2345
2020-04-16,NL,MasterCard,CREDIT,other,INTRA_REGIONAL,18.38,0.2507,0.4616,0.203
2020-04-04,US,visa,DEBIT,Standard,DOMESTIC,184.17,1.5279,3.0179,1.2019
2020-04-14,NL,visa,CREDIT,Purchasing,INTRA_REGIONAL,51.96,0.4307,0.8672,0.3725
2020-04-06,NL,visa,CREDIT,Standard,INTRA_REGIONAL,141.7,1.3308,1.8319,0.9609
2020-04-02,DE,MasterCard,DEBIT,Fleet,DOMESTIC,76.28,0.5373,0.8268,0.4155
2020-04-25,NL,MasterCard,CREDIT,Commercial,INTER_REGIONAL,140.38,1.2211,2.2431,0.812
2020-04-10,US,MasterCard,DEBIT,Purchasing,INTER_REGIONAL,31.69,0.1997,0.2861,0.1708
2020-04-06,DE,visa,DEBIT,Commercial,INTER_REGIONAL,5.37,0.0343,0.0563,0.0212
2020-04-20,DE,MasterCard,CREDIT,Purchasing,DOMESTIC,65.45,0.6741,1.2962,0.4749
2020-04-29,GB,visa,DEBIT,Standard,DOMESTIC,13.58,0.1812,0.3328,0.1269
2020-04-18,US,visa,CREDIT,Corporate,DOMESTIC,61.64,0.6698,1.393,0.5233
2020-04-12,NL,MasterCard,CREDIT,Standard,INTRA_REGIONAL,39.56,0.2531,0.4825,0.2227
2020-04-04,DE,MasterCard,CREDIT,Premium,INTRA_REGIONAL,4.37,0.0405,0.0554,0.0311
2020-04-10,US,visa,DEBIT,Premium,INTER_REGIONAL,24.54,0.2775,0.5261,0.2195
2020-04-09,NL,visa,DEBIT,Commercial,INTRA_REGIONAL,99.78,0.8919,1.5091,0.7343
2020-04-27,US,visa,DEBIT,Standard,INTER_REGIONAL,27.18,0.2988,0.502,0.2301
2020-04-18,GB,visa,DEBIT,Commercial,INTER_REGIONAL,22.08,0.2963,0.5589,0.2276
2020-04-13,NL,MasterCard,CREDIT,Premium,INTRA_REGIONAL,11.2,0.146,0.2199,0.0964
2020-04-19,DE,visa,CREDIT,Corporate,INTRA_REGIONAL,69.61,0.5428,0.9253,0.3573
2020-04-18,DE,MasterCard,CREDIT,Premium,INTRA_REGIONAL,153.41,0.9592,1.2636,0.772
2020-04-08,US,visa,DEBIT,Commercial,INTRA_REGIONAL,7.83,0.1097,0.2072,0.0663
2020-04-02,US,visa,DEBIT,Premium,DOMESTIC,1.55,0.0157,0.0304,0.0111
2020-04-12,DE,MasterCard,CREDIT,Standard,INTRA_REGIONAL,54.69,0.5101,0.8683,0.3066
2020-04-06,DE,MasterCard,CREDIT,Standard,INTRA_REGIONAL,78.53,0.815,1.5489,0.4982
2020-04-04,DE,MasterCard,DEBIT,Premium,INTER_REGIONAL,10.34,0.075,0.1526,0.0468
2020-04-27,NL,MasterCard,CREDIT,Corporate,INTER_REGIONAL,56.85,0.75,1.0624,0.4986
2020-04-14,NL,visa,DEBIT,Standard,DOMESTIC,7.55,0.0827,0.1205,0.0618
2020-04-19,GB,visa,CREDIT,Premium,INTER_REGIONAL,316.26,2.1823,4.0619,1.8555
2020-04-01,US,MasterCard,DEBIT,Standard,INTRA_REGIONAL,33.34,0.1946,0.3685,0.1509
2020-04-07,DE,MasterCard,DEBIT,Premium,INTRA_REGIONAL,64.65,0.5536,0.751,0.432
2020-04-19,NL,visa,CREDIT,Standard,INTRA_REGIONAL,15.16,0.0859,0.1628,0.0589
2020-04-28,NL,visa,DEBIT,Standard,INTER_REGIONAL,9.88,0.0575,0.0963,0.0511
2020-04-26,US,MasterCard,CREDIT,Standard,INTRA_REGIONAL,190.35,1.5199,2.3861,0.9773
2020-04-06,NL,MasterCard,DEBIT,Premium,INTRA_REGIONAL,33.66,0.1977,0.3954,0.1382
2020-04-06,US,MasterCard,DEBIT,Premium,DOMESTIC,86.44,1.1525,1.5413,0.7252
2020-04-01,GB,MasterCard,CREDIT,Super Premium,INTER_REGIONAL,48.69,0.3103,0.5468,0.2741
2020-04-29,DE,MasterCard,CREDIT,Standard,INTRA_REGIONAL,22.42,0.2004,0.3561,0.1692
2020-04-06,NL,visa,CREDIT,Premium,INTER_REGIONAL,115.49,1.2966,1.727,1.0635
2020-04-24,GB,MasterCard,CREDIT,Super Premium,INTRA_REGIONAL,77.72,0.4858,0.8818,0.3447
2020-04-14,US,MasterCard,DEBIT,Fleet,INTRA_REGIONAL,347.21,4.0664,6.0427,3.2136
2020-04-19,NL,MasterCard,DEBIT,Super Premium,DOMESTIC,61.35,0.6304,1.0703,0.54
2020-04-26,GB,MasterCard,DEBIT,Standard,INTRA_REGIONAL,28.25,0.4048,0.8159,0.2662
2020-04-18,DE,MasterCard,DEBIT,Corporate,INTRA_REGIONAL,44.11,0.6605,1.2438,0.5893
2020-04-01,GB,visa,DEBIT,other,INTER_REGIONAL,14.28,0.1112,0.2244,0.0758
2020-04-04,DE,visa,DEBIT,Standard,INTRA_REGIONAL,497.99,3.2166,4.4003,2.8924
2020-04-29,US,visa,DEBIT,Standard,INTRA_REGIONAL,63.67,0.7217,1.4294,0.4798
2020-04-09,DE,visa,CREDIT,Premium,INTRA_REGIONAL,105.41,0.92,1.7114,0.7255
2020-04-06,US,visa,CREDIT,Standard,INTRA_REGIONAL,37.77,0.3521,0.5358,0.2991
2020-04-22,NL,visa,CREDIT,Premium,INTRA_REGIONAL,12.88,0.0717,0.1062,0.0552
2020-04-13,NL,MasterCard,DEBIT,other,DOMESTIC,30.49,0.4503,0.776,0.3098
2020-04-09,DE,visa,DEBIT,other,INTRA_REGIONAL,15.27,0.2286,0.352,0.1796
2020-04-16,NL,MasterCard,DEBIT,other,INTER_REGIONAL,4.38,0.0258,0.0536,0.0155
2020-04-27,GB,visa,DEBIT,Premium,INTER_REGIONAL,14.85,0.1137,0.228,0.0709
2020-04-03,US,visa,CREDIT,Commercial,INTRA_REGIONAL,49.52,0.4944,0.7839,0.372
2020-04-02,US,MasterCard,CREDIT,Premium,INTER_REGIONAL,6.65,0.0712,0.0948,0.0607
2020-04-14,NL,MasterCard,DEBIT,Standard,INTRA_REGIONAL,48.8,0.4149,0.7825,0.3194
2020-04-18,US,visa,CREDIT,Fleet,INTER_REGIONAL,213.46,2.1416,4.2457,1.3132
2020-04-01,DE,visa,DEBIT,Standard,INTRA_REGIONAL,159.32,2.1824,4.0969,1.9615
2020-04-28,NL,MasterCard,DEBIT,Super Premium,INTRA_REGIONAL,59.44,0.4591,0.743,0.2884
2020-04-03,NL,MasterCard,DEBIT,Standard,INTER_REGIONAL,254.09,2.3643,4.3877,1.58
2020-04-15,NL,MasterCard,DEBIT,Premium,INTRA_REGIONAL,170.54,2.4818,4.8118,1.5578
2020-04-15,NL,MasterCard,DEBIT,Corporate,INTER_REGIONAL,107.09,0.8564,1.6674,0.5756
2020-04-29,NL,MasterCard,DEBIT,Standard,INTER_REGIONAL,11.09,0.1427,0.2848,0.1177
2020-04-29,NL,MasterCard,DEBIT,Standard,INTRA_REGIONAL,67.58,0.5026,0.9545,0.4241
2020-04-25,DE,MasterCard,DEBIT,Purchasing,DOMESTIC,10.71,0.1259,0.1956,0.1085
2020-04-01,DE,visa,CREDIT,Standard,INTRA_REGIONAL,4.86,0.0721,0.121,0.061
2020-04-30,NL,MasterCard,CREDIT,other,DOMESTIC,98.83,1.1572,1.5673,0.9528
2020-04-07,GB,visa,CREDIT,Standard,INTER_REGIONAL,27.05,0.3583,0.6631,0.2764
2020-04-26,NL,visa,CREDIT,Standard,INTRA_REGIONAL,19.12,0.126,0.2474,0.0852
2020-04-03,DE,MasterCard,DEBIT,Super Premium,INTER_REGIONAL,12.52,0.1128,0.2205,0.0708
2020-04-13,NL,visa,DEBIT,Super Premium,INTRA_REGIONAL,12.54,0.142,0.2222,0.1001
2020-04-30,US,visa,CREDIT,Standard,INTER_REGIONAL,253.13,2.1123,2.8987,1.6938
2020-04-07,US,visa,CREDIT,Super Premium,INTER_REGIONAL,161.04,1.5438,2.6977,1.2943
2020-04-15,GB,MasterCard,DEBIT,Standard,DOMESTIC,56.45,0.2901,0.5425,0.2595
2020-04-29,US,visa,DEBIT,Super Premium,INTRA_REGIONAL,51.86,0.6541,0.8556,0.4281
2020-04-25,NL,MasterCard,CREDIT,Commercial,INTER_REGIONAL,30.18,0.1855,0.3401,0.1371
2020-04-02,GB,visa,CREDIT,Super Premium,INTRA_REGIONAL,239.97,2.6615,3.7145,2.2017
2020-04-29,DE,visa,DEBIT,Commercial,INTER_REGIONAL,101.1,1.2313,2.5212,0.9776
2020-04-11,US,visa,DEBIT,Premium,INTER_REGIONAL,19.18,0.2075,0.3487,0.1323
2020-04-22,GB,visa,CREDIT,Fleet,DOMESTIC,19.71,0.281,0.5029,0.193
2020-04-01,NL,MasterCard,CREDIT,Commercial,INTRA_REGIONAL,48.06,0.7094,1.3878,0.5871
2020-04-02,GB,MasterCard,CREDIT,Standard,INTRA_REGIONAL,62.64,0.3975,0.5456,0.3196
2020-04-10,DE,MasterCard,CREDIT,Super Premium,INTRA_REGIONAL,6.62,0.0972,0.1766,0.0744
2020-04-19,NL,visa,DEBIT,Standard,INTER_REGIONAL,47.73,0.5433,1.083,0.4799
2020-04-07,US,visa,CREDIT,Standard,INTRA_REGIONAL,6.03,0.0815,0.1429,0.0491
2020-04-07,GB,MasterCard,CREDIT,Standard,INTER_REGIONAL,21.52,0.1755,0.233,0.1087
2020-04-06,US,visa,CREDIT,Standard,INTRA_REGIONAL,19.93,0.2682,0.4414,0.2388
2020-04-14,DE,visa,DEBIT,Standard,DOMESTIC,118.91,1.6418,2.4719,1.366
2020-04-27,DE,visa,DEBIT,Commercial,INTRA_REGIONAL,54.75,0.6093,1.1665,0.3843
2020-04-15,DE,visa,DEBIT,Standard,DOMESTIC,34.57,0.4736,0.6239,0.2856
2020-04-06,NL,MasterCard,CREDIT,Premium,DOMESTIC,55.49,0.3566,0.4745,0.219
2020-04-09,NL,visa,CREDIT,Commercial,DOMESTIC,19.01,0.2132,0.4424,0.1579
2020-04-30,GB,MasterCard,DEBIT,Standard,INTER_REGIONAL,7.21,0.0649,0.1272,0.0568
2020-04-09,GB,visa,DEBIT,other,DOMESTIC,17.45,0.2296,0.3945,0.1926
2020-04-13,NL,MasterCard,CREDIT,Super Premium,INTER_REGIONAL,23.99,0.3352,0.6844,0.2942
2020-04-19,DE,visa,DEBIT,other,INTRA_REGIONAL,850.77,6.849,9.253,5.7123
2020-04-08,DE,visa,CREDIT,Fleet,INTRA_REGIONAL,65.67,0.9595,1.5543,0.6743
2020-04-28,GB,visa,DEBIT,Commercial,INTRA_REGIONAL,9.82,0.0993,0.178,0.0752
2020-04-04,US,MasterCard,DEBIT,other,INTER_REGIONAL,41.69,0.3473,0.6095,0.2266
2020-04-28,NL,MasterCard,DEBIT,Super Premium,INTER_REGIONAL,153.65,0.8725,1.7622,0.6516
2020-04-26,GB,MasterCard,DEBIT,Standard,INTER_REGIONAL,41.44,0.4306,0.8444,0.2602
2020-04-15,NL,visa,CREDIT,Commercial,DOMESTIC,81.81,1.1638,1.9444,1.0006
2020-04-06,NL,MasterCard,DEBIT,Standard,INTER_REGIONAL,14.82,0.1003,0.1721,0.0652
2020-04-19,DE,MasterCard,DEBIT,Standard,DOMESTIC,20.73,0.1537,0.2161,0.1114
2020-04-09,NL,MasterCard,DEBIT,Standard,INTRA_REGIONAL,3.05,0.0181,0.032,0.0157
2020-04-26,DE,visa,DEBIT,Standard,DOMESTIC,23.11,0.3285,0.6518,0.2868
2020-04-15,DE,MasterCard,DEBIT,Purchasing,INTER_REGIONAL,40.9,0.3236,0.6621,0.1994
2020-04-14,GB,visa,DEBIT,Super Premium,INTER_REGIONAL,12.9,0.1473,0.3072,0.1013
2020-04-08,DE,visa,CREDIT,Purchasing,INTER_REGIONAL,12.97,0.1075,0.1528,0.0732
2020-04-30,US,MasterCard,DEBIT,Fleet,INTRA_REGIONAL,21.65,0.1148,0.1836,0.0917
2020-04-18,NL,visa,CREDIT,Standard,INTER_REGIONAL,28.01,0.2248,0.4096,0.147
2020-04-01,NL,MasterCard,CREDIT,Purchasing,INTRA_REGIONAL,4.33,0.0344,0.0694,0.0245
2020-04-18,DE,visa,CREDIT,Commercial,INTRA_REGIONAL,48.02,0.6338,0.9048,0.4509
2020-04-08,DE,visa,CREDIT,Standard,INTER_REGIONAL,25.36,0.1434,0.2232,0.0956
2020-04-19,DE,MasterCard,DEBIT,Standard,INTRA_REGIONAL,79.76,0.6458,1.263,0.3917
2020-04-02,NL,visa,DEBIT,Purchasing,INTER_REGIONAL,14.24,0.1803,0.281,0.1446
2020-04-24,NL,MasterCard,DEBIT,Super Premium,INTER_REGIONAL,62.79,0.8531,1.2195,0.633
2020-04-13,NL,visa,DEBIT,Standard,DOMESTIC,28.5,0.3507,0.655,0.2339
2020-04-25,US,visa,DEBIT,Super Premium,INTER_REGIONAL,7.22,0.0934,0.1273,0.0804
2020-04-30,NL,MasterCard,DEBIT,Standard,INTRA_REGIONAL,4.23,0.0239,0.0432,0.0189
2020-04-11,DE,visa,DEBIT,Premium,INTER_REGIONAL,104.75,0.9347,1.905,0.5945
2020-04-09,DE,MasterCard,DEBIT,Standard,INTER_REGIONAL,8.05,0.0499,0.0759,0.0337
2020-04-02,NL,visa,DEBIT,Fleet,INTRA_REGIONAL,39.1,0.26,0.361,0.2118
2020-04-06,DE,MasterCard,CREDIT,Standard,INTER_REGIONAL,14.66,0.0923,0.1513,0.0732
2020-04-29,NL,visa,DEBIT,Super Premium,INTRA_REGIONAL,335.51,2.5331,4.0304,2.1818
2020-04-12,NL,visa,DEBIT,Standard,INTRA_REGIONAL,103.92,0.6784,1.1358,0.5129
2020-04-20,DE,MasterCard,CREDIT,Super Premium,INTER_REGIONAL,45.54,0.2996,0.5334,0.2556
2020-04-24,US,MasterCard,CREDIT,Corporate,INTER_REGIONAL,53.9,0.274,0.5112,0.2255
2020-04-20,DE,visa,CREDIT,Standard,INTER_REGIONAL,28.09,0.1742,0.3276,0.1484
2020-04-27,US,MasterCard,DEBIT,Commercial,INTER_REGIONAL,20.2,0.1017,0.1856,0.0745
2020-04-18,NL,MasterCard,DEBIT,Super Premium,INTER_REGIONAL,12.53,0.1201,0.1619,0.0938
2020-04-11,NL,MasterCard,DEBIT,Commercial,INTER_REGIONAL,22.39,0.2603,0.3623,0.1641
2020-04-04,NL,MasterCard,DEBIT,Standard,INTRA_REGIONAL,84.41,0.4228,0.7203,0.3137
2020-04-23,NL,visa,CREDIT,Premium,INTER_REGIONAL,25.66,0.3296,0.4436,0.2344
2020-04-20,NL,visa,DEBIT,Super Premium,INTRA_REGIONAL,40.8,0.4517,0.7376,0.3058
2020-04-08,GB,visa,DEBIT,Corporate,INTRA_REGIONAL,2.23,0.0238,0.0421,0.0173
2020-04-24,NL,visa,DEBIT,Standard,INTRA_REGIONAL,57.02,0.3224,0.614,0.2085
2020-04-20,GB,visa,CREDIT,Standard,INTRA_REGIONAL,388.05,5.163,10.5932,3.7815
2020-04-08,NL,MasterCard,CREDIT,Standard,INTRA_REGIONAL,3.89,0.0393,0.0642,0.0329
2020-04-05,NL,MasterCard,DEBIT,Standard,INTER_REGIONAL,91.39,0.6738,1.073,0.4712
2020-04-15,NL,MasterCard,DEBIT,Standard,INTER_REGIONAL,233.7,1.3949,2.0568,0.8446
